design_id,applicationNumber,registrationNumber,articleName,LCCode,image_id,image_url,image_local_path,source_json,modality,id
3020000012836-09-01,3020000012836,3002806230000,향수병,09-01,3020000012836-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe136b914a53e58c31f554ac8bf001a45164e6bfbfb914e0bad,img/3020000012836-09-01__3020000012836-06.JPG,2000_json/3020000012836-06.json,image+text,3020000012836-09-01::3020000012836-06
3020000012836-09-01,3020000012836,3002806230000,향수병,09-01,3020000012836-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe136b914a53e58c31f554ac8bf001a4516420d4462839090a3,img/3020000012836-09-01__3020000012836-07.JPG,2000_json/3020000012836-07.json,image+text,3020000012836-09-01::3020000012836-07
3020000012912-09-01,3020000012912,3002796600001,포장용 용기,09-01,3020000012912-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe13965058d78ed76d452689b01fcf4a5434aac095c04a3d875,img/3020000012912-09-01__3020000012912-01.JPG,2000_json/3020000012912-01.json,image+text,3020000012912-09-01::3020000012912-01
3020000012912-09-01,3020000012912,3002796600001,포장용 용기,09-01,3020000012912-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe13965058d78ed76d452689b01fcf4a543eae138a16eec1d0a,img/3020000012912-09-01__3020000012912-02.JPG,2000_json/3020000012912-02.json,image+text,3020000012912-09-01::3020000012912-02
3020000012912-09-01,3020000012912,3002796600001,포장용 용기,09-01,3020000012912-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe13965058d78ed76d452689b01fcf4a543d23933c1eae86ed3,img/3020000012912-09-01__3020000012912-03.JPG,2000_json/3020000012912-03.json,image+text,3020000012912-09-01::3020000012912-03
3020000012912-09-01,3020000012912,3002796600001,포장용 용기,09-01,3020000012912-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe13965058d78ed76d452689b01fcf4a54375d1684e43783ea3,img/3020000012912-09-01__3020000012912-04.JPG,2000_json/3020000012912-04.json,image+text,3020000012912-09-01::3020000012912-04
3020000012912-09-01,3020000012912,3002796600001,포장용 용기,09-01,3020000012912-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe13965058d78ed76d452689b01fcf4a54389f8ec94e138483f,img/3020000012912-09-01__3020000012912-05.JPG,2000_json/3020000012912-05.json,image+text,3020000012912-09-01::3020000012912-05
3020000012912-09-01,3020000012912,3002796600001,포장용 용기,09-01,3020000012912-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe13965058d78ed76d452689b01fcf4a543747dbc9ec855cbb7,img/3020000012912-09-01__3020000012912-06.JPG,2000_json/3020000012912-06.json,image+text,3020000012912-09-01::3020000012912-06
3020000012912-09-01,3020000012912,3002796600001,포장용 용기,09-01,3020000012912-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b08964a6c84ce8cbe13965058d78ed76d452689b01fcf4a54339bd9a7740e7bf21,img/3020000012912-09-01__3020000012912-07.JPG,2000_json/3020000012912-07.json,image+text,3020000012912-09-01::3020000012912-07
3020000013583-09-01,3020000013583,3002678340000,화장품 용기,09-01,3020000013583-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df68572d7f7323bc50a0e94b7efa79b3558155ba924f142ebe3e2,img/3020000013583-09-01__3020000013583-01.JPG,2000_json/3020000013583-01.json,image+text,3020000013583-09-01::3020000013583-01
3020000013583-09-01,3020000013583,3002678340000,화장품 용기,09-01,3020000013583-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df68572d7f7323bc50a0e94b7efa79b355815722f94e983c86196,img/3020000013583-09-01__3020000013583-02.JPG,2000_json/3020000013583-02.json,image+text,3020000013583-09-01::3020000013583-02
3020000013583-09-01,3020000013583,3002678340000,화장품 용기,09-01,3020000013583-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df68572d7f7323bc50a0e94b7efa79b355815e9dc33c342c756d9,img/3020000013583-09-01__3020000013583-03.JPG,2000_json/3020000013583-03.json,image+text,3020000013583-09-01::3020000013583-03
3020000013583-09-01,3020000013583,3002678340000,화장품 용기,09-01,3020000013583-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df68572d7f7323bc50a0e94b7efa79b355815b264d43d7c50ce95,img/3020000013583-09-01__3020000013583-04.JPG,2000_json/3020000013583-04.json,image+text,3020000013583-09-01::3020000013583-04
3020000013583-09-01,3020000013583,3002678340000,화장품 용기,09-01,3020000013583-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df68572d7f7323bc50a0e94b7efa79b3558158a020745e0a94074,img/3020000013583-09-01__3020000013583-05.JPG,2000_json/3020000013583-05.json,image+text,3020000013583-09-01::3020000013583-05
3020000013583-09-01,3020000013583,3002678340000,화장품 용기,09-01,3020000013583-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df68572d7f7323bc50a0e94b7efa79b355815b01dad70cbaed73a,img/3020000013583-09-01__3020000013583-06.JPG,2000_json/3020000013583-06.json,image+text,3020000013583-09-01::3020000013583-06
3020000013583-09-01,3020000013583,3002678340000,화장품 용기,09-01,3020000013583-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df68572d7f7323bc50a0e94b7efa79b355815fa1df8b4c6e97eb8,img/3020000013583-09-01__3020000013583-07.JPG,2000_json/3020000013583-07.json,image+text,3020000013583-09-01::3020000013583-07
3020000013605-09-01,3020000013605,3002684380000,화장품 용기,09-01,3020000013605-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685b5160b34fe202fbff398f486934ae14f117be986bbce3110,img/3020000013605-09-01__3020000013605-01.JPG,2000_json/3020000013605-01.json,image+text,3020000013605-09-01::3020000013605-01
3020000013605-09-01,3020000013605,3002684380000,화장품 용기,09-01,3020000013605-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685b5160b34fe202fbff398f486934ae14f532082b5c68c20a2,img/3020000013605-09-01__3020000013605-02.JPG,2000_json/3020000013605-02.json,image+text,3020000013605-09-01::3020000013605-02
3020000013605-09-01,3020000013605,3002684380000,화장품 용기,09-01,3020000013605-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685b5160b34fe202fbff398f486934ae14f7dac70c251a12786,img/3020000013605-09-01__3020000013605-03.JPG,2000_json/3020000013605-03.json,image+text,3020000013605-09-01::3020000013605-03
3020000013605-09-01,3020000013605,3002684380000,화장품 용기,09-01,3020000013605-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685b5160b34fe202fbff398f486934ae14fd3786c2f49553e5f,img/3020000013605-09-01__3020000013605-04.JPG,2000_json/3020000013605-04.json,image+text,3020000013605-09-01::3020000013605-04
3020000013605-09-01,3020000013605,3002684380000,화장품 용기,09-01,3020000013605-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685b5160b34fe202fbff398f486934ae14f8c27c957a423b136,img/3020000013605-09-01__3020000013605-05.JPG,2000_json/3020000013605-05.json,image+text,3020000013605-09-01::3020000013605-05
3020000013605-09-01,3020000013605,3002684380000,화장품 용기,09-01,3020000013605-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685b5160b34fe202fbff398f486934ae14f66e6ad80dedaf6d5,img/3020000013605-09-01__3020000013605-06.JPG,2000_json/3020000013605-06.json,image+text,3020000013605-09-01::3020000013605-06
3020000013605-09-01,3020000013605,3002684380000,화장품 용기,09-01,3020000013605-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685b5160b34fe202fbff398f486934ae14f18749a6df54e589d,img/3020000013605-09-01__3020000013605-07.JPG,2000_json/3020000013605-07.json,image+text,3020000013605-09-01::3020000013605-07
3020000013606-09-01,3020000013606,3002687780000,화장품 용기,09-01,3020000013606-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685b5160b34fe202fbfabfe2536a403a69dfb52547bd559299b,img/3020000013606-09-01__3020000013606-01.JPG,2000_json/3020000013606-01.json,image+text,3020000013606-09-01::3020000013606-01
3020000013606-09-01,3020000013606,3002687780000,화장품 용기,09-01,3020000013606-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685b5160b34fe202fbfabfe2536a403a69d7999987f1f3a3c4a,img/3020000013606-09-01__3020000013606-02.JPG,2000_json/3020000013606-02.json,image+text,3020000013606-09-01::3020000013606-02
3020000013606-09-01,3020000013606,3002687780000,화장품 용기,09-01,3020000013606-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685b5160b34fe202fbfabfe2536a403a69d2e1bbea21ba73afc,img/3020000013606-09-01__3020000013606-03.JPG,2000_json/3020000013606-03.json,image+text,3020000013606-09-01::3020000013606-03
3020000013606-09-01,3020000013606,3002687780000,화장품 용기,09-01,3020000013606-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685b5160b34fe202fbfabfe2536a403a69d77575689ec9f1064,img/3020000013606-09-01__3020000013606-04.JPG,2000_json/3020000013606-04.json,image+text,3020000013606-09-01::3020000013606-04
3020000013606-09-01,3020000013606,3002687780000,화장품 용기,09-01,3020000013606-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685b5160b34fe202fbfabfe2536a403a69d18aa1876b68c7e61,img/3020000013606-09-01__3020000013606-05.JPG,2000_json/3020000013606-05.json,image+text,3020000013606-09-01::3020000013606-05
3020000013606-09-01,3020000013606,3002687780000,화장품 용기,09-01,3020000013606-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685b5160b34fe202fbfabfe2536a403a69dc78d8e7f8cf40865,img/3020000013606-09-01__3020000013606-06.JPG,2000_json/3020000013606-06.json,image+text,3020000013606-09-01::3020000013606-06
3020000013606-09-01,3020000013606,3002687780000,화장품 용기,09-01,3020000013606-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685b5160b34fe202fbfabfe2536a403a69d8a290d761b932af7,img/3020000013606-09-01__3020000013606-07.JPG,2000_json/3020000013606-07.json,image+text,3020000013606-09-01::3020000013606-07
3020000013720-09-01,3020000013720,3002653610000,포장용 가스용기,09-01,3020000013720-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685cc71edacb97aad161b31984e8f194ecbf70f4a07e414802d,img/3020000013720-09-01__3020000013720-01.JPG,2000_json/3020000013720-01.json,image+text,3020000013720-09-01::3020000013720-01
3020000013720-09-01,3020000013720,3002653610000,포장용 가스용기,09-01,3020000013720-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685cc71edacb97aad161b31984e8f194ecb003dddfdee0cc453,img/3020000013720-09-01__3020000013720-02.JPG,2000_json/3020000013720-02.json,image+text,3020000013720-09-01::3020000013720-02
3020000013720-09-01,3020000013720,3002653610000,포장용 가스용기,09-01,3020000013720-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685cc71edacb97aad161b31984e8f194ecba572a6929b5555e6,img/3020000013720-09-01__3020000013720-03.JPG,2000_json/3020000013720-03.json,image+text,3020000013720-09-01::3020000013720-03
3020000013720-09-01,3020000013720,3002653610000,포장용 가스용기,09-01,3020000013720-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685cc71edacb97aad161b31984e8f194ecb9eaf6ed1c570191c,img/3020000013720-09-01__3020000013720-04.JPG,2000_json/3020000013720-04.json,image+text,3020000013720-09-01::3020000013720-04
3020000013720-09-01,3020000013720,3002653610000,포장용 가스용기,09-01,3020000013720-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685cc71edacb97aad161b31984e8f194ecb64f2e404291eec79,img/3020000013720-09-01__3020000013720-05.JPG,2000_json/3020000013720-05.json,image+text,3020000013720-09-01::3020000013720-05
3020000013720-09-01,3020000013720,3002653610000,포장용 가스용기,09-01,3020000013720-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685cc71edacb97aad161b31984e8f194ecb547a42d55f7873a1,img/3020000013720-09-01__3020000013720-06.JPG,2000_json/3020000013720-06.json,image+text,3020000013720-09-01::3020000013720-06
3020000013720-09-01,3020000013720,3002653610000,포장용 가스용기,09-01,3020000013720-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685cc71edacb97aad161b31984e8f194ecb79f2ace85f628e6f,img/3020000013720-09-01__3020000013720-07.JPG,2000_json/3020000013720-07.json,image+text,3020000013720-09-01::3020000013720-07
3020000013860-09-01,3020000013860,3002683420000,포장용 용기,09-01,3020000013860-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736dd58c5eb7e03827ba3a592af41fe96407,img/3020000013860-09-01__3020000013860-01.JPG,2000_json/3020000013860-01.json,image+text,3020000013860-09-01::3020000013860-01
3020000013860-09-01,3020000013860,3002683420000,포장용 용기,09-01,3020000013860-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736dd58c5eb7e03827ba0fceb50f4a8fefff,img/3020000013860-09-01__3020000013860-02.JPG,2000_json/3020000013860-02.json,image+text,3020000013860-09-01::3020000013860-02
3020000013860-09-01,3020000013860,3002683420000,포장용 용기,09-01,3020000013860-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736dd58c5eb7e03827ba9018dbedc61bd2a1,img/3020000013860-09-01__3020000013860-03.JPG,2000_json/3020000013860-03.json,image+text,3020000013860-09-01::3020000013860-03
3020000013860-09-01,3020000013860,3002683420000,포장용 용기,09-01,3020000013860-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736dd58c5eb7e03827ba1ec6a97eb009ae93,img/3020000013860-09-01__3020000013860-04.JPG,2000_json/3020000013860-04.json,image+text,3020000013860-09-01::3020000013860-04
3020000013860-09-01,3020000013860,3002683420000,포장용 용기,09-01,3020000013860-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736dd58c5eb7e03827ba47da2dcb2c6c3155,img/3020000013860-09-01__3020000013860-05.JPG,2000_json/3020000013860-05.json,image+text,3020000013860-09-01::3020000013860-05
3020000013860-09-01,3020000013860,3002683420000,포장용 용기,09-01,3020000013860-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736dd58c5eb7e03827baa345171220d68be4,img/3020000013860-09-01__3020000013860-06.JPG,2000_json/3020000013860-06.json,image+text,3020000013860-09-01::3020000013860-06
3020000013860-09-01,3020000013860,3002683420000,포장용 용기,09-01,3020000013860-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736dd58c5eb7e03827ba9a0435508a326138,img/3020000013860-09-01__3020000013860-07.JPG,2000_json/3020000013860-07.json,image+text,3020000013860-09-01::3020000013860-07
3020000013861-09-01,3020000013861,3002683430000,포장용 용기,09-01,3020000013861-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736df158b570b2989fbfaec77457ea646f16,img/3020000013861-09-01__3020000013861-01.JPG,2000_json/3020000013861-01.json,image+text,3020000013861-09-01::3020000013861-01
3020000013861-09-01,3020000013861,3002683430000,포장용 용기,09-01,3020000013861-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736df158b570b2989fbf302a807d7987e725,img/3020000013861-09-01__3020000013861-02.JPG,2000_json/3020000013861-02.json,image+text,3020000013861-09-01::3020000013861-02
3020000013861-09-01,3020000013861,3002683430000,포장용 용기,09-01,3020000013861-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736df158b570b2989fbf5b05ff8f5a9218ff,img/3020000013861-09-01__3020000013861-03.JPG,2000_json/3020000013861-03.json,image+text,3020000013861-09-01::3020000013861-03
3020000013861-09-01,3020000013861,3002683430000,포장용 용기,09-01,3020000013861-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736df158b570b2989fbffa6ef9adcf7d1a3a,img/3020000013861-09-01__3020000013861-04.JPG,2000_json/3020000013861-04.json,image+text,3020000013861-09-01::3020000013861-04
3020000013861-09-01,3020000013861,3002683430000,포장용 용기,09-01,3020000013861-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736df158b570b2989fbf1bb134ff867b2d42,img/3020000013861-09-01__3020000013861-05.JPG,2000_json/3020000013861-05.json,image+text,3020000013861-09-01::3020000013861-05
3020000013861-09-01,3020000013861,3002683430000,포장용 용기,09-01,3020000013861-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736df158b570b2989fbf5db91f87ad377566,img/3020000013861-09-01__3020000013861-06.JPG,2000_json/3020000013861-06.json,image+text,3020000013861-09-01::3020000013861-06
3020000013861-09-01,3020000013861,3002683430000,포장용 용기,09-01,3020000013861-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736df158b570b2989fbfcb2b4ac14a8d4376,img/3020000013861-09-01__3020000013861-07.JPG,2000_json/3020000013861-07.json,image+text,3020000013861-09-01::3020000013861-07
3020000013862-09-01,3020000013862,3002683440000,포장용 용기,09-01,3020000013862-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736d33893aee3cc4dc17195a85e4e2e12aee,img/3020000013862-09-01__3020000013862-01.JPG,2000_json/3020000013862-01.json,image+text,3020000013862-09-01::3020000013862-01
3020000013862-09-01,3020000013862,3002683440000,포장용 용기,09-01,3020000013862-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0bdcfae06342df685f8cbf1fb50c4736d33893aee3cc4dc17b3d70a4dd17592d0,img/3020000013862-09-01__3020000013862-02.JPG,2000_json/3020000013862-02.json,image+text,3020000013862-09-01::3020000013862-02
